csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
1058.051859908425	925.0667691152668	893.3846977880148	1.009919	24.17914	0.160569105	0.070550735	-0.0191232955	-0.0284783003	0.0369110881	-0.0459357107	-0.057189011	-0.0832692105	0.0176693581	-0.0395031021	-0.0714317771	-0.018035269	0.07875623150000001	0.0677295634	0.0637051796	0.057174057800000004	0.0483931915	0.0377080993	0.0255392294	0.0123654153	-0.0012949661	-0.0149043919	-0.027927344	-0.039851381899999996	-0.0502073059	0.0	-0.00837676	0.0648788	0.028652	-0.000514882	1.5942699999999996e-05	0.0
1052.4416955208349	922.9772661236352	892.2728431079323	0.994938	23.820473	0.1337538567	0.0612562485	-0.0336574484	0.0089724008	-0.0470503928	0.0095412263	-0.030880361600000003	-0.062132339800000005	0.0553123094	0.030072045800000002	0.016673053400000002	0.0303843583	-0.0342657462	0.0676254104	0.0632970781	0.05628722269999999	0.046892810199999996	0.035511826499999996	0.0226264166	0.008782459	-0.005433559399999999	-0.01941939	-0.0325825358	-0.0443653521	-0.0542686706	0.0	-3.52783e-05	-0.00523619	0.0163771	0.000176394	-0.000153231	0.0
1052.7174414674366	923.4739534150683	891.9493819329041	1.009568	24.17075	0.0982898	0.0499907754	-0.0016665895000000002	0.0126257057	-0.0441475517	0.0517100105	-0.0381257329	-0.055734620199999994	0.0129450178	0.0327758718	-0.0058697193	0.060421608499999994	0.0494300189	0.0675174556	0.0628747432	0.05537190980000001	0.045350253	0.0332656499	0.019667819399999998	0.0051753157000000004	-0.009552609	-0.0238459931	-0.037054642400000004	-0.048577706	-0.0578910091	0.0	-3.52783e-05	0.0817679	0.0237713	9.856380000000003e-05	-0.000153231	0.0
1052.1333383584724	923.1159149974872	892.9227762385234	1.055287	25.265326	0.1078399041	-0.0694850341	0.040389258399999996	0.0486271026	-0.0401338352	-0.0440780548	0.0151474114	0.0523459442	-0.0694467204	0.0344915274	0.0341349007	0.0390174377	0.0545256471	0.0674057052	0.06243827	0.0544285822	0.0437669071	0.030972725899999998	0.0166694245	0.0015539192999999998	-0.013637299299999999	-0.0281640519	-0.0413185346	-0.052459806100000006	-0.061045017300000004	0.0	-3.37942e-05	-0.00549321	0.0340947	0.000221462	-7.1051e-05	0.0
1050.273463783402	924.1558665741001	892.8100442118124	1.033517	24.744106	0.1086971441	-0.0312390916	0.0237505366	-0.0099500862	-0.014340481100000002	-0.0074685289	-0.0275443808	0.025041316	-0.0410333816	-0.0293397626	0.0130500354	0.034044075699999995	0.0559528008	0.0672901654	0.0619877566	0.0534577172	0.0421441967	0.028636276800000002	0.013637299299999999	-0.0020717565	-0.0176729384	-0.032353911	-0.045350253	-0.05598526	-0.0637051796	0.0	-3.52783e-05	0.0638666	0.0342374	-0.000480221	-0.000153231	0.0
1053.25035014404	924.2333300044572	894.8127384913153	1.052915	25.208532	0.1098489574	-0.084733023	-0.0132539472	-0.0778527972	0.0275269555	0.057157130300000004	0.025561426499999998	0.0777099272	-0.008522679699999999	-0.0670736617	0.0020054607	-0.025367660299999997	-0.054375024	0.0671708428	0.0615233042	0.052459806100000006	0.0404835813	0.0262595859	0.0105775792	-0.0056917267	-0.0216450108	-0.0363964985	-0.049127142900000004	-0.0591301001	-0.06584997570000001	0.0	-3.18059e-05	-0.00317559	0.0341947	0.000158238	6.35219e-05	0.0
1053.1866288637195	925.1020612748167	894.6800324305729	1.087552	26.037809	0.09263567950000001	0.0091259331	-0.0632473623	-0.023967160499999998	0.0572801242	0.0019225376999999998	0.0284532884	-0.0023447229	0.0384835916	-0.0648139965	-0.06973283940000001	0.024333866099999997	-0.030341777099999998	0.067047744	0.061045017300000004	0.051435353600000004	0.0387865544	0.0238459931	0.0074964554	-0.0092960218	-0.0255392294	-0.0402734132	-0.0526279816	-0.0618729462	-0.06746205450000001	0.0	-2.61064e-05	0.051747	0.0217511	-0.000295102	1.15861e-05	0.0
1055.415941925911	924.4664623120233	894.6079335827859	1.027497	24.599991	0.0417343421	0.0428822506	-0.0316177793	-0.0507442964	0.056977009	-0.0350773958	-0.008213341800000001	-0.042821249699999994	0.024077496099999998	-0.050158498600000004	-0.0477573496	-0.0405839296	-0.0697393436	0.06692087599999999	0.060553003499999994	0.050384878099999995	0.037054642400000004	0.0213988902	0.0044001626	-0.0128747153	-0.0293415875	-0.043967007599999997	-0.0558330973	-0.0641951513	-0.06852837440000001	0.0	-2.97935e-05	0.0152975	0.0179694	-0.000295102	-1.8403e-05	0.0
1052.8927655750283	922.8367003738376	891.4696019286447	1.021904	24.466078	0.07279933649999999	0.0844317306	-0.0237383468	-0.015571298999999999	-0.0119957801	-0.0004155812	-0.038967553599999996	-0.08724929599999999	0.0439528138	-0.0017664463	0.036110788	0.0132646191	-0.0304749769	0.0667902458	0.0600473733	0.049308911	0.035289403	0.018921716	0.0012949661	-0.0164179515	-0.0330384085	-0.047460469000000005	-0.0587244803	-0.0660809279	-0.0690403092	0.0	-0.0119018	0.0408166	0.0342288	1.25811e-05	-9.369650000000003e-05	0.0
1047.9490605571582	921.6762484101497	890.9394488936175	1.03442	24.765739	0.06470940350000001	0.02029779	-0.0527604038	-0.0194413092	-0.053260277599999996	-0.07842404879999999	-0.0699488892	-0.0233279606	0.0673468234	0.0097869277	0.0687480225	-0.055616306100000006	0.0574690267	0.0666558609	0.0595282406	0.0482079968	0.0334924238	0.0164179515	-0.0018128507	-0.0199159723	-0.036616395499999996	-0.0507378955	-0.0612858834	-0.0675174556	-0.06899371730000001	0.0	-3.52765e-05	0.0408319	0.0566578	-0.000535856	-0.000153231	1.3234899999999996e-23
1050.3815466699243	921.3746496222301	892.8526554843404	1.096044	26.24111	0.16007616170000002	-0.028861657000000002	-0.0469755986	0.0286098143	-0.0427760603	0.0902432241	-0.012883668000000001	0.0545328859	0.0507585438	0.0466255139	0.0271126871	0.0779207145	-0.0349977098	0.0665177288	0.058995722	0.0470826924	0.0316653211	0.013891115400000001	-0.0049169992	-0.023359144	-0.0400626791	-0.0537843686	-0.0635029138	-0.0684949682	-0.06838897570000001	0.0	-3.64782e-05	-0.00614166	0.0342935	0.00122838	-0.000102725	0.0
1051.7440743227216	923.2406046860243	893.6418762202796	1.016241	24.3305	0.1579480318	0.0175091144	-0.0011835981	0.0049248953	0.0060128483	0.0609682521	-0.021544884900000002	-0.0114050829	0.012468836799999999	0.014403448899999999	-0.04313284480000001	0.0240215735	0.0367187129	0.0663758572	0.058449937199999996	0.0459335672	0.029809738199999998	0.011344758500000001	-0.0080111982	-0.0267379839	-0.043364863499999996	-0.05658602099999999	-0.0653631138	-0.0690068202	-0.0672309766	0.0	-0.0111919	0.0511901	0.0345329	-0.000505543	-0.000153231	0.0
1051.8912389043226	923.3650624944067	893.0241154964351	1.020068	24.422123	0.14715678069999996	-0.0022574036	0.0493156221	0.0278633981	-0.025132787	0.0140977994	0.0766980995	-0.0035279882	-0.0507885011	0.028989678799999998	-0.0010921487	0.0688405605	0.0101903675	0.0662302542	0.0578910091	0.0447612025	0.027927344	0.008782459	-0.0110891867	-0.030043186800000003	-0.0465110714	-0.0591301001	-0.0668560307	-0.0690495318	-0.065529088	0.0	-3.52793e-05	-0.0171052	0.00187189	0.000195334	-0.000153231	0.0
1054.9224772912287	924.6323339160407	892.1531402514794	0.965639	23.119015	0.10948990669999999	0.0293983034	0.0357478393	0.0032790473	0.0084473901	0.0091833305	0.0516562262	-0.0389968542	-0.0259332553	0.0029451020000000002	-0.049358470099999996	0.0380870021	0.0782637704	0.0660809279	0.0573190633	0.043566191500000004	0.0260198317	0.0062078178	-0.014144736299999999	-0.0332656499	-0.0494899862	-0.061405025300000006	-0.0679732756	-0.0686228125	-0.0632970781	0.0	-3.8396e-05	0.0770439	0.00968105	0.000163322	-3.46724e-05	0.0
1050.6962190201014	922.9328688033428	893.5856322447138	1.009248	24.163069	0.1173928767	-0.094555599	0.029571838700000002	0.0302998767	-0.005184424799999999	-0.0231182867	-0.0435287979	0.0728135102	-0.0486819158	0.0102459864	0.0515296357	-0.0212891325	0.0088057779	0.0659278867	0.0567342283	0.042349138700000004	0.0240889167	0.0036244529999999997	-0.0171716642	-0.0363964985	-0.0522908933	-0.0634004415	-0.06870857059999999	-0.0677295634	-0.060553003499999994	0.0	-3.52793e-05	-0.008922579999999998	0.0240594	0.000385662	-0.000153231	0.0
1054.437708980749	924.693179268642	893.8951973313458	0.987091	23.632593	0.1061977407	0.0164359778	0.0353184483	0.0198411974	0.056237114500000004	-0.008752431	0.0399490501	-0.0125147821	-0.040371497	-0.0143111601	-0.0732469796	0.0339978498	0.0460743194	0.0657711392	0.0561366358	0.04111066	0.022136335899999998	0.0010359948	-0.0201638454	-0.0394271103	-0.0549037183	-0.0651072657	-0.0690577839	-0.0663758572	-0.0573190633	0.0	-0.00857658	0.054483	0.0189044	1.04098e-05	-0.000153231	-0.000206665
1051.536138999369	923.9060852714244	892.8243751563856	0.969711	23.216499	0.09200946	0.0040879398	0.0520062704	0.0294074773	0.031491201	-0.0164514985	0.0042790389000000005	-0.0114731926	-0.0552318512	0.0169130327	-0.018233452600000002	-0.0017393716	-0.025603007400000002	0.0656106942	0.055526420099999994	0.039851381899999996	0.0201638454	-0.0015539192999999998	-0.0231152252	-0.042349138700000004	-0.0573190633	-0.0665177288	-0.0690189533	-0.0645708971	-0.0536214197	0.0	-0.00932277	-0.00483389	0.0193885	0.000257031	2.27284e-05	0.0
1054.268544769468	924.1697330073531	891.5343676952734	0.968755	23.193596	0.10834869	0.09277028039999999	0.0358936576	0.0164269171	-0.0398655177	0.0010231383	0.0438614859	-0.096585725	-0.0128431949	0.0147946731	-0.0342179961	0.048661634800000006	0.0416280875	0.0654465608	0.0549037183	0.0385719415	0.0181732192	-0.0041416497	-0.0260198317	-0.0451545365	-0.0595282406	-0.0676254104	-0.068592297	-0.062326954000000004	-0.0494899862	0.0	-0.0162327	0.0493452	0.0350801	-0.000198371	-0.000153231	0.0
1048.8855718516802	922.823452287664	891.5441137262628	0.961015	23.008299	0.08995999409999998	0.019091663999999998	0.014761287	0.032092542599999996	-0.0577680091	-0.0004362472	0.0282012907	-0.0175007203	-0.0024969042	0.0522516204	0.0382678059	0.0135479922	0.0087399147	0.0652787482	0.0542686706	0.037272986200000004	0.016166247800000002	-0.00672356	-0.0288717873	-0.0478355775	-0.0615233042	-0.0684252684	-0.0677802124	-0.0596592833	-0.0449581854	0.0	-4.27659e-05	0.00810609	0.0351113	0.000315601	-0.000153231	-0.000136023
1047.7111539736059	923.2020662043083	892.6090919901059	0.969941	23.222012	0.0847370241	-0.0208368391	0.024549267799999996	0.0450047059	-0.0862189251	-0.0494907149	0.013899859799999999	0.0019074076	-0.027700458100000002	0.0257930148	0.0321774434	0.0354593817	0.0807652111	0.0651072657	0.0536214197	0.035955173199999996	0.014144736299999999	-0.0092960218	-0.0316653211	-0.050384878099999995	-0.0632970781	-0.068913662	-0.0665872628	-0.05658602099999999	-0.0400626791	0.0	-0.0145659	0.0396134	0.0351878	-7.54866e-05	0.000131016	-0.00023329
1052.100727142711	923.5418170070196	893.9823917909317	0.969534	23.212252	0.09756021	-0.0773135404	0.0316910528	0.0202092579	-0.0193748441	-0.0020163394	-0.051216740499999996	0.0735089265	-0.0632176367	-0.0158445219	0.0095203629	0.0521343221	0.0085667747	0.0649321232	0.0529621112	0.0346191691	0.0121105028	-0.0118554201	-0.0343947805	-0.0527954174	-0.0648431824	-0.06908836809999999	-0.06502015139999999	-0.0531280607	-0.0348430711	0.0	-0.00977106	-0.00543117	0.0190652	3.89404e-05	-0.000153231	0.0
1047.5512037248734	924.3731846551137	894.4673035617018	1.044379	25.004181	0.08232433000000001	-0.031340357	-0.0161789493	-0.0467783342	-0.0013935557000000001	0.027947420299999998	0.037575526899999996	0.0366963954	0.0079093817	-0.0597894078	0.0082278326	0.0173125025	-0.028800835499999997	0.06475333030000001	0.0522908933	0.0332656499	0.010065377	-0.014398158400000001	-0.037054642400000004	-0.0550605567	-0.0661560559	-0.0689485914	-0.063087684	-0.049308911	-0.0293415875	0.0	-0.0150213	0.0298897	0.0352179	-0.000222588	-0.000153231	-0.000250482
