csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
1045.8924907577953	923.9413310240762	894.8700281223075	1.204191	27.423513	0.0720088519	0.0911538226	0.0198289036	0.0721521601	-0.0639648865	-0.0354702863	-0.0101987788	0.09037697300000001	-0.0574730196	0.0505770167	0.051627563	0.053383210599999995	-0.0501478054	0.0688321829	0.0680640779	0.0667902458	0.06502015139999999	0.0627669466	0.0600473733	0.0568816383	0.05329326349999999	0.049308911	0.0449581854	0.0402734132	0.035289403	0.0	2.63019e-05	-0.0028841	0.00617946	-0.000548608	-0.000405509	0.000205385
1049.6571584200174	925.1717156566967	896.6184777880247	1.312962	29.900604	0.1124616919	0.0091739983	0.0020722394	-0.0944416197	0.0035481684999999997	0.045696134699999995	0.04214775019999999	0.0019094139	0.0036413272	-0.1057894927	-0.035171031	0.0708158897	-0.0700115921	0.06878563780000001	0.067878652	0.0663758572	0.06429044440000001	0.061640718399999996	0.058449937199999996	0.0547461083	0.0505617421	0.0459335672	0.0409022076	0.035511826499999996	0.029809738199999998	0.0	-0.00680087	0.0588728	-0.00138931	-0.0012253600000000004	-0.000405509	0.00025481
1043.9624089842675	924.1758698467416	895.1927630126883	1.294774	29.486397	0.12953641899999999	-0.0098156942	-0.0445793705	0.0607951142	-0.0025905925	0.08654528689999999	-0.0534888142	0.0142983901	0.004836665	0.0735488562	-0.0256297513	-0.12385345939999999	-0.0711666731	0.0687352258	0.0676779625	0.0659278867	0.0635029138	0.0604278681	0.0567342283	0.052459806100000006	0.047648358099999996	0.042349138700000004	0.036616395499999996	0.0305088139	0.0240889167	0.0	0.000112399	-0.055921	-0.00127726	-0.00110199	-0.000405509	0.000285786
1048.09875629324	923.7140529214233	897.625264189512	1.250707	28.482843	0.130321321	0.038126453399999996	0.0115455473	-0.06948422139999999	0.004229915	0.025027186899999998	0.0178431746	0.0170600043	-0.021936575099999998	-0.0700207097	0.0294207068	-0.0156322246	0.055525264000000005	0.0686809497	0.06746205450000001	0.0654465608	0.0626582679	0.0591301001	0.0549037183	0.050029028200000006	0.0445635904	0.0385719415	0.0321248314	0.025298388199999997	0.0181732192	0.0	0.0001124	0.0456993	0.00561576	-0.00153815	-0.000405509	0.000285786
1047.9900970623821	922.4277197567703	896.6488524186675	1.136904	25.891153	0.1219568389	-0.0185507005	0.0204328246	0.0634086096	-0.0124368353	0.0214019456	0.05641503	0.0016301022	-0.012031963100000001	0.0578874224	0.0139137824	-0.049550914800000005	-0.041358987	0.0686228125	0.0672309766	0.0649321232	0.0617572663	0.057749238099999996	0.0529621112	0.047460469000000005	0.0413185346	0.0346191691	0.0274527541	0.0199159723	0.0121105028	0.0	9.20911e-05	-0.00427857	-0.0180851	-0.000743284	-0.000575799	0.000285786
1048.1286819525553	922.6166155854854	897.9444338642917	1.0531100000000002	23.982876	0.060673438900000015	0.0187803736	-0.0129210053	-0.0741174154	0.0093625487	-0.0441551342	0.0037074986	0.0130703673	0.0332035568	-0.0838689304	0.0169057958	-0.0300330554	0.0495941488	0.0685608175	0.0669847807	0.064384834	0.0608007194	0.05628722269999999	0.0509133358	0.0447612025	0.0379248624	0.0305088139	0.0226264166	0.014398158400000001	0.0059498141	0.0	0.00245951	0.0174591	-0.0381671	-0.000620969	-0.000700726	0.000203301
1046.415869339822	922.3197019080344	896.5976829169016	1.059694	24.132828	0.07065061	0.0238943635	-0.0060804119	0.060444921799999995	-0.032002337799999996	-0.0038016441	0.06517931440000001	0.0371103542	0.0096154376	0.061351507	0.0242850808	-0.028047879100000003	-0.0019810141	0.0684949682	0.0667235222	0.06380497019999999	0.059789487599999996	0.0547461083	0.048761537800000004	0.0419386624	0.0343947805	0.0262595859	0.0176729384	0.008782459	-0.0002590078	0.0	-0.0068154	0.0137932	-0.0269874	-0.00108787	-0.000513008	0.000479284
1049.2352904352394	923.7277985183828	897.6751801679852	1.067767	24.316669	0.051037800000000015	0.0782048109	0.025221545699999997	-0.046351234299999995	0.0269925989	0.0499891992	-0.0388734144	0.0527340404	-0.0303297146	-0.0670638429	0.0177656871	-0.0417749382	0.0581382133	0.0684252684	0.0664472599	0.0631928251	0.0587244803	0.0531280607	0.0465110714	0.0390006222	0.030740986	0.0218908272	0.012620154	0.0031070525	-0.0064657343	0.0	-0.00223406	0.0175966	-0.00600594	-0.00135413	-0.000345836	0.000479284
1045.5999390899592	922.2995007112249	896.6935900287546	1.178292	26.833693	0.06284393	-0.0257249142	-0.0748033514	-0.004191069600000001	0.019001295	0.0044551027000000005	-0.056021721399999995	-0.0069243535	0.07806932309999999	0.007298988100000001	-0.029380957200000002	-0.0391642584	-0.0198478498	0.0683517218	0.0661560559	0.0625487085	0.0576066554	0.051435353600000004	0.0441664902	0.035955173199999996	0.026976620899999998	0.017422423700000002	0.0074964554	-0.0025894773000000003	-0.012620154	0.0	-0.00608533	0.0172295	-0.0270344	-0.000808652	-0.000270602	0.000348054
1049.4799709083554	923.3611907119397	898.3619688589343	1.218147	27.741329	0.0833543267	0.0592570079	0.028071434300000003	0.0633471433	0.052934042599999995	-0.1010443142	-0.0122329496	0.057754297	-0.0590614726	0.0336582711	-0.018142248899999998	0.0183820183	0.1258649459	0.0682743327	0.06584997570000001	0.0618729462	0.0564370184	0.0496703658	0.0417325387	0.0328107027	0.0231152252	0.0128747153	0.0023306333	-0.0082684026	-0.0186724783	0.0	7.41467e-05	0.0314766	-0.0268648	-0.0016609	-0.000635597	0.000309734
1048.7366116148548	923.590225440402	897.0616456321625	1.234931	28.123573	0.1425720467	0.0092407841	-0.0130269429	-0.0670729275	0.0586065336	-0.0622394554	0.05446187	0.0070791801000000005	0.0234086258	-0.07717540690000001	-0.048677249000000006	-0.0669088804	-0.0359632694	0.0681931054	0.065529088	0.061165880199999995	0.0552166213	0.0478355775	0.039214141800000005	0.0295758707	0.0191706877	0.0082684026	-0.0028482849	-0.013891115400000001	-0.0245737448	0.0	-0.0106521	-0.0115048	-0.0269774	-0.000149023	-0.000383681	0.000298491
1049.7861789314306	922.7000260343401	896.4617104181441	1.205543	27.454302	0.163724705	-0.0764938343	-0.0162185428	-0.0030592831	0.0403646614	-0.0329732783	-0.0767734987	-0.0757587019	0.0366849042	0.0074397983	-0.054663606100000005	0.0188406531	0.10623158449999999	0.0681080445	0.0651934651	0.0604278681	0.053946561500000004	0.0459335672	0.036616395499999996	0.0262595859	0.0151571962	0.0036244529999999997	-0.0080111982	-0.01941939	-0.0302762131	0.0	-0.0135373	0.0511508	-0.0221063	-0.00166949	-0.000471045	4.00659e-05
1046.301737706684	923.2627757509624	895.3738571702802	1.168746	26.616316	0.1498309982	0.0354799309	0.052602376299999996	0.0410306529	-0.0116053444	-0.0550368168	-0.0193422446	0.0206238421	-0.0666953441	0.0184871812	0.0523086531	-0.0496779449	0.021335450899999997	0.0680191547	0.0648431824	0.0596592833	0.0526279816	0.043967007599999997	0.0339445563	0.022870981600000003	0.0110891867	-0.0010359948	-0.013129095700000001	-0.0248156425	-0.035733751	0.0	9.55282e-05	-0.0246657	-0.0266772	-0.000685169	-0.000369576	7.04913e-05
1053.3403809600177	924.9473213480812	895.2377166964462	1.084524	24.698292	0.1781597032	-0.028687005699999997	0.0489852883	-0.0760801527	0.0099270608	0.0377034892	0.0003630809	-0.04669222940000001	-0.0366787354	-0.0782621327	-0.024437971699999998	0.0670376347	-0.0253954168	0.0679264411	0.0644783187	0.0588605147	0.051262067300000005	0.0419386624	0.0312040306	0.01941939	0.0069812911	-0.0056917267	-0.0181732192	-0.030043186800000003	-0.0409022076	0.0	-0.00737626	0.0624458	0.00620944	-0.00141445	-0.000635597	8.89848e-05
1046.2753124127912	921.8895481629326	895.7284362882724	1.154508	26.292049	0.203589416	0.0041996392	-0.0680115183	0.025440848	0.0087661691	0.057561367800000006	-0.042463913799999996	0.024080672	0.0626528851	0.0463471963	0.0206272828	-0.0650282289	0.037607609900000005	0.0678299089	0.0640989559	0.058031966500000004	0.049850047300000006	0.039851381899999996	0.028400363999999997	0.0159143169	0.0028482849	-0.0103215506	-0.0231152252	-0.0350664835	-0.045739771	0.0	0.000102106	-0.0355746	-0.0119114	-0.000129564	-0.00034574	0.000113638
1051.9185423856343	923.6497311396988	895.6746191440374	1.043739	23.769466	0.141145856	-0.0444584549	-0.00036142019999999995	0.032514354700000005	0.0378676359	0.0295414153	-0.038050253	-0.0294679411	0.0071404094	0.0340750548	-0.0831854829	0.07322560639999999	0.0220701829	0.0677295634	0.0637051796	0.057174057800000004	0.0483931915	0.0377080993	0.0255392294	0.0123654153	-0.0012949661	-0.0149043919	-0.027927344	-0.039851381899999996	-0.0502073059	0.0	-0.0101096	0.0490091	-0.0149038	-0.00090518	-0.000287367	0.00014681
1048.5710098197317	923.5798613481261	894.3749234188809	1.079137	24.575611	0.17702433199999998	0.0033061039	0.0600345896	0.0300357677	-0.0199649784	-0.0466650672	0.031562633	-0.0089341245	-0.0667503491	0.0337627064	0.0382509159	0.0096742946	-0.048565696	0.0676254104	0.0632970781	0.05628722269999999	0.046892810199999996	0.035511826499999996	0.0226264166	0.008782459	-0.005433559399999999	-0.01941939	-0.0325825358	-0.0443653521	-0.0542686706	0.0	0.000205352	-0.0369031	-0.050538	-8.20221e-05	-0.000255618	9.84573e-05
1051.8003680769384	924.0521741126556	892.9358216954988	1.016342	23.145546	0.177036242	-0.0438140596	0.0823051529	0.017563765800000002	-0.0281036108	-0.0781765423	-0.0455898169	-0.0727848403	-0.0658711659	-0.0033987853	0.0047620257	0.0918940872	-0.011313946799999999	0.0675174556	0.0628747432	0.05537190980000001	0.045350253	0.0332656499	0.019667819399999998	0.0051753157000000004	-0.009552609	-0.0238459931	-0.037054642400000004	-0.048577706	-0.0578910091	0.0	-0.00646223	0.044829	-0.008475919999999998	-0.0008401119999999998	-0.000326044	0.000201431
1049.0266489356973	922.5575783197377	893.1907146322728	1.044235	23.78076	0.15136105	0.0580801635	0.0106533501	-0.0534942298	-0.0274866519	0.08078472099999999	0.0012419116	0.0466867452	0.0055365088	-0.035645604	0.06325376860000001	-0.016093059	-0.060059071500000005	0.0674057052	0.06243827	0.0544285822	0.0437669071	0.030972725899999998	0.0166694245	0.0015539192999999998	-0.013637299299999999	-0.0281640519	-0.0413185346	-0.052459806100000006	-0.061045017300000004	0.0	-0.00694074	-0.0227366	-0.034227	8.76012e-05	-0.000111907	0.000210898
1049.6510451057586	924.4758722579076	894.614588341533	1.009378	22.986961	0.14235462	0.0036545275	-0.0229505133	-0.0608359052	0.0346587627	0.020376171000000002	0.0621572912	0.0054093305	0.025931787799999998	-0.054006478600000005	-0.0524576837	0.0531244633	-0.0306685334	0.0672901654	0.0619877566	0.0534577172	0.0421441967	0.028636276800000002	0.013637299299999999	-0.0020717565	-0.0176729384	-0.032353911	-0.045350253	-0.05598526	-0.0637051796	0.0	-0.01136	0.051957	-0.0165432	-0.000634886	7.4588e-05	0.000213075
1050.597031186385	923.6368638556444	893.1250556147731	0.96343	21.940556	0.163574952	-0.0211942827	0.036850559500000005	-0.0671652181	0.0469122772	0.0608950129	0.053512860999999995	-0.0365555159	-0.005330154300000001	-0.0600777388	-0.023766492400000002	-0.046008070899999996	-0.0529660507	0.0671708428	0.0615233042	0.052459806100000006	0.0404835813	0.0262595859	0.0105775792	-0.0056917267	-0.0216450108	-0.0363964985	-0.049127142900000004	-0.0591301001	-0.06584997570000001	0.0	0.000316235	-0.0173241	-0.0503012	8.49034e-06	-0.00020294	0.000269363
1053.6033027740668	923.2650008103212	891.8879398572863	0.954595	21.739357	0.143641372	-0.07598795650000001	0.0262687923	-0.07629670969999999	-0.037755174700000005	-0.010455894399999999	0.0572674857	-0.0985980498	0.012408841499999998	-0.0354520758	0.0028954561	0.10922739220000001	-0.0637491826	0.067047744	0.061045017300000004	0.051435353600000004	0.0387865544	0.0238459931	0.0074964554	-0.0092960218	-0.0255392294	-0.0402734132	-0.0526279816	-0.0618729462	-0.06746205450000001	0.0	-0.00782472	0.0548113	-0.0254203	-0.000756293	-0.00020294	0.000274262
1045.0054685792134	921.109123231416	891.1228251996903	1.002588	22.832325	0.20565843	-0.009369095400000001	-0.0443811028	-0.0528007851	-0.0789647228	-0.0118181046	0.039367868199999996	-0.0126687578	0.0710041061	-0.0058293865	0.066819673	0.0181027895	-0.0073165818	0.06692087599999999	0.060553003499999994	0.050384878099999995	0.037054642400000004	0.0213988902	0.0044001626	-0.0128747153	-0.0293415875	-0.043967007599999997	-0.0558330973	-0.0641951513	-0.06852837440000001	0.0	0.00043666	-0.0368351	-0.0500388	0.000712608	-0.00020294	0.00012052
1043.2860496430067	921.3049870091755	891.9980212541202	0.977008	22.249779	0.20834951	0.0052030434	-0.058380384699999996	-0.0004465451	-0.0445406713	-0.057914630599999996	-0.0249820021	0.009300650300000001	0.0717942416	0.009050483100000001	0.0379627767	0.0713849236	0.0684832829	0.0667902458	0.0600473733	0.049308911	0.035289403	0.018921716	0.0012949661	-0.0164179515	-0.0330384085	-0.047460469000000005	-0.0587244803	-0.0660809279	-0.0690403092	0.0	-0.00526795	0.050036	-0.0139665	-0.000767127	-0.00020294	0.000234815
1046.508259266604	922.1817482277949	893.7684741755928	1.021293	23.25831	0.14147940999999997	0.027767624900000003	-0.06306757	0.0665056679	-0.0165812858	0.0997856807	0.0002446918	0.0458484956	0.0424001029	0.07937076	-0.0285916862	0.0017665074	-0.012829411899999999	0.0666558609	0.0595282406	0.0482079968	0.0334924238	0.0164179515	-0.0018128507	-0.0199159723	-0.036616395499999996	-0.0507378955	-0.0612858834	-0.0675174556	-0.06899371730000001	0.0	-0.00820161	-0.0301254	-0.0232783	0.000178504	-0.00020294	0.000198995
1046.0700726768287	923.1072850897248	894.9110066424607	0.948632	21.603567	0.16320114000000002	0.0246118604	-0.0590990643	0.0402638861	0.0147737138	0.0378625217	-0.0692907757	0.0398278179	0.0347415571	0.035839147200000004	-0.0529571881	0.0097512614	0.055177282	0.0665177288	0.058995722	0.0470826924	0.0316653211	0.013891115400000001	-0.0049169992	-0.023359144	-0.0400626791	-0.0537843686	-0.0635029138	-0.0684949682	-0.06838897570000001	0.0	-0.0159848	0.0516342	-0.0229296	-0.00110029	-0.000301228	0.000288106
1047.7506424869393	923.234157388816	895.2552482631346	1.038607	23.652613	0.16174762	0.0012543651	0.0234707417	0.0595601193	0.0045360306	0.0022601742000000003	0.0727584321	0.018870565500000002	-0.043418677999999995	0.048860872300000004	-0.0322767432	-0.011682023100000001	-0.0600933424	0.0663758572	0.058449937199999996	0.0459335672	0.029809738199999998	0.011344758500000001	-0.0080111982	-0.0267379839	-0.043364863499999996	-0.05658602099999999	-0.0653631138	-0.0690068202	-0.0672309766	0.0	-0.009652730000000003	-0.0112328	-0.0630643	-0.000168225	-0.00020294	0.000270182
1048.0453140943969	922.7287615048738	892.8620325360397	1.038376	23.647343	0.093788748	-0.0836067071	0.0088104431	0.0370783665	-0.0058900592000000005	0.0643803699	-0.0203191105	-0.0671809622	-0.003357926	0.0460393236	-0.0307804077	-0.0368798887	-0.0683435229	0.0662302542	0.0578910091	0.0447612025	0.027927344	0.008782459	-0.0110891867	-0.030043186800000003	-0.0465110714	-0.0591301001	-0.0668560307	-0.0690495318	-0.065529088	0.0	-0.000145682	0.0197588	-0.08612	-0.000694744	-0.00020294	0.000348351
1043.5645505482316	922.4812529283148	893.5425691500471	1.113018	25.3472	0.063818908	0.0043061753	0.0087793171	0.0493813187	-0.1271035981	-0.0411423863	0.0330651945	0.0004686032	-0.014931603600000001	0.0630301975	0.0593197851	0.0897187007	-0.0461569372	0.0660809279	0.0573190633	0.043566191500000004	0.0260198317	0.0062078178	-0.014144736299999999	-0.0332656499	-0.0494899862	-0.061405025300000006	-0.0679732756	-0.0686228125	-0.0632970781	0.0	-0.00782169	0.0253093	-0.0488909	-0.000443806	-0.00020294	0.000332023
1047.6845299512854	922.2937770387957	895.5363038738817	1.093392	24.90024	0.12170084	0.08675650119999999	-0.0058042838	0.047235376399999994	-0.025451008599999998	-0.034213058	0.0229008269	0.0909663761	-0.0094255808	0.0418247246	0.0236332755	0.0531731362	-0.0412691745	0.0659278867	0.0567342283	0.042349138700000004	0.0240889167	0.0036244529999999997	-0.0171716642	-0.0363964985	-0.0522908933	-0.0634004415	-0.06870857059999999	-0.0677295634	-0.060553003499999994	0.0	0.00114115	-0.0130426	-0.0778824	-0.000249595	-0.000743436	0.000505208
1046.4230179734313	924.1276065526256	896.1741600175635	1.077146	24.530258	0.12604542000000002	0.0098650565	0.047555185800000004	0.024332137599999998	0.0003835344	-0.043369629699999995	-0.047109853099999995	0.0094049696	-0.0499143775	-0.0090090228	-0.0442869717	0.08620152589999999	-0.0257978614	0.0657711392	0.0561366358	0.04111066	0.022136335899999998	0.0010359948	-0.0201638454	-0.0394271103	-0.0549037183	-0.0651072657	-0.0690577839	-0.0663758572	-0.0573190633	0.0	-0.00777232	0.0471364	-0.0604074	-0.000728139	-0.000748346	0.000199103
1048.2484338907377	922.9860339932236	895.3171481907127	1.04006	23.685682	0.14914468	0.028243188199999998	0.0461848794	3.99435e-05	0.0173023597	-0.0098803787	-0.0575914391	0.0294786948	-0.0365544841	-0.029574882099999998	-0.0017290392000000002	-0.0320261654	-0.046979121799999995	0.0656106942	0.055526420099999994	0.039851381899999996	0.0201638454	-0.0015539192999999998	-0.0231152252	-0.042349138700000004	-0.0573190633	-0.0665177288	-0.0690189533	-0.0645708971	-0.0536214197	0.0	0.00108191	-0.0280484	-0.0924781	-0.000249595	-0.000809393	0.000320211
1050.433007020748	923.5754405065053	895.0262863870955	1.067214	24.304079	0.19818224	-0.0354056638	0.0808246426	0.038424667200000005	0.0086914187	-0.06772332889999999	-0.0626331771	-0.0507662415	-0.0857416458	0.013796143500000002	-0.018459261100000002	0.059300467	0.1202641417	0.0654465608	0.0549037183	0.0385719415	0.0181732192	-0.0041416497	-0.0260198317	-0.0451545365	-0.0595282406	-0.0676254104	-0.068592297	-0.062326954000000004	-0.0494899862	0.0	-0.00470118	0.0603336	-0.059882	-0.00130386	-0.000539657	0.000424631
1044.5701907438029	923.0784764264488	895.7676440402797	1.160373	26.425631	0.14509781	0.0556813984	-0.039777026800000004	-0.0310105302	-0.0202985093	0.005423863399999999	0.0682199886	0.056751097	0.022479560899999997	-0.021783580499999997	0.0238144585	-0.046919637800000004	-0.0464914085	0.0652787482	0.0542686706	0.037272986200000004	0.016166247800000002	-0.00672356	-0.0288717873	-0.0478355775	-0.0615233042	-0.0684252684	-0.0677802124	-0.0596592833	-0.0449581854	0.0	0.00120298	-0.0269462	-0.0579894	-0.000340567	-0.000537209	0.000389947
1050.7936925620168	923.9324600637383	897.89075287605	1.045739	23.815022	0.11566211	0.0185763109	0.026952472400000003	-0.0482941409	0.0782212154	0.051712777599999996	0.0197444013	0.0175149868	-0.0237487379	-0.0605057814	-0.058091995300000004	-0.0370758621	0.0594349454	0.0651072657	0.0536214197	0.035955173199999996	0.014144736299999999	-0.0092960218	-0.0316653211	-0.050384878099999995	-0.0632970781	-0.068913662	-0.0665872628	-0.05658602099999999	-0.0400626791	0.0	0.00117387	0.0531182	-0.0614113	-0.000782104	-0.000593819	0.000534734
1049.9736210347528	922.889024332894	895.6877012209932	0.9524530000000002	21.690573	0.10817411	-0.031656901200000004	0.036486299900000005	-0.049438469299999996	0.0479895474	0.043571606500000006	0.0600913178	-0.030866239500000003	-0.0116591796	-0.0498356035	0.0057077447	-0.1034343848	-0.028794324	0.0649321232	0.0529621112	0.0346191691	0.0121105028	-0.0118554201	-0.0343947805	-0.0527954174	-0.0648431824	-0.06908836809999999	-0.06502015139999999	-0.0531280607	-0.0348430711	0.0	0.00113888	-0.00126703	-0.0701831	-9.80362e-05	-0.000809393	0.000534734
1049.9797343490118	922.7138594625898	894.315776950672	0.927823	21.129684	0.1325684	-0.0646190718	0.037542957	-0.0559636705	0.011264581499999999	0.016848761299999997	0.06731102650000001	-0.0852614473	-0.0139279825	-0.029563602	0.0171771398	-0.0265325067	0.0673987396	0.06475333030000001	0.0522908933	0.0332656499	0.010065377	-0.014398158400000001	-0.037054642400000004	-0.0550605567	-0.0661560559	-0.0689485914	-0.063087684	-0.049308911	-0.0293415875	0.0	0.00116326	0.0513023	-0.0557401	-0.00102611	-0.000546621	0.000414946
